Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.39659,0.0,0.0
4.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39594,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39675,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39691,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39659,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.3961,0.0,0.0
5.0,0.0,3.39594,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
5.0,0.0,3.39643,0.0,0.0
5.0,0.0,3.39626,0.0,0.0
