Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.68446,0.0,0.0
4.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.68462,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.6822,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.6822,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68106,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.67993,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67912,0.0,0.0
