Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55741,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55661,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55725,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55709,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
5.0,0.0,3.55693,0.0,0.0
5.0,0.0,3.55677,0.0,0.0
