Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.69254,0.0,0.0
4.0,0.0,3.69222,0.0,0.0
5.0,0.0,3.69222,0.0,0.0
5.0,0.0,3.69206,0.0,0.0
5.0,0.0,3.69173,0.0,0.0
5.0,0.0,3.69157,0.0,0.0
5.0,0.0,3.69173,0.0,0.0
5.0,0.0,3.69157,0.0,0.0
5.0,0.0,3.69141,0.0,0.0
5.0,0.0,3.69157,0.0,0.0
5.0,0.0,3.69189,0.0,0.0
5.0,0.0,3.69189,0.0,0.0
5.0,0.0,3.69157,0.0,0.0
5.0,0.0,3.69141,0.0,0.0
5.0,0.0,3.69125,0.0,0.0
5.0,0.0,3.69092,0.0,0.0
5.0,0.0,3.69109,0.0,0.0
5.0,0.0,3.69125,0.0,0.0
5.0,0.0,3.69125,0.0,0.0
5.0,0.0,3.69125,0.0,0.0
5.0,0.0,3.69092,0.0,0.0
5.0,0.0,3.69092,0.0,0.0
5.0,0.0,3.69109,0.0,0.0
5.0,0.0,3.6906,0.0,0.0
5.0,0.0,3.6906,0.0,0.0
5.0,0.0,3.6906,0.0,0.0
5.0,0.0,3.6906,0.0,0.0
5.0,0.0,3.69076,0.0,0.0
5.0,0.0,3.6906,0.0,0.0
5.0,0.0,3.69076,0.0,0.0
5.0,0.0,3.69044,0.0,0.0
5.0,0.0,3.69028,0.0,0.0
5.0,0.0,3.69012,0.0,0.0
5.0,0.0,3.69012,0.0,0.0
5.0,0.0,3.68979,0.0,0.0
5.0,0.0,3.68979,0.0,0.0
5.0,0.0,3.68979,0.0,0.0
5.0,0.0,3.68963,0.0,0.0
5.0,0.0,3.68963,0.0,0.0
5.0,0.0,3.68963,0.0,0.0
5.0,0.0,3.68995,0.0,0.0
5.0,0.0,3.68979,0.0,0.0
5.0,0.0,3.68947,0.0,0.0
5.0,0.0,3.68947,0.0,0.0
5.0,0.0,3.68947,0.0,0.0
5.0,0.0,3.68915,0.0,0.0
5.0,0.0,3.68931,0.0,0.0
5.0,0.0,3.68915,0.0,0.0
5.0,0.0,3.68931,0.0,0.0
5.0,0.0,3.68915,0.0,0.0
5.0,0.0,3.68931,0.0,0.0
5.0,0.0,3.68898,0.0,0.0
5.0,0.0,3.68882,0.0,0.0
5.0,0.0,3.68915,0.0,0.0
5.0,0.0,3.68898,0.0,0.0
5.0,0.0,3.68915,0.0,0.0
5.0,0.0,3.68882,0.0,0.0
5.0,0.0,3.68866,0.0,0.0
5.0,0.0,3.6885,0.0,0.0
5.0,0.0,3.68882,0.0,0.0
5.0,0.0,3.68866,0.0,0.0
5.0,0.0,3.68866,0.0,0.0
5.0,0.0,3.6885,0.0,0.0
5.0,0.0,3.6885,0.0,0.0
5.0,0.0,3.68866,0.0,0.0
5.0,0.0,3.6885,0.0,0.0
5.0,0.0,3.68834,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68818,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68785,0.0,0.0
5.0,0.0,3.68785,0.0,0.0
5.0,0.0,3.68818,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68801,0.0,0.0
5.0,0.0,3.68753,0.0,0.0
5.0,0.0,3.68753,0.0,0.0
5.0,0.0,3.68737,0.0,0.0
5.0,0.0,3.68737,0.0,0.0
5.0,0.0,3.68737,0.0,0.0
5.0,0.0,3.68769,0.0,0.0
5.0,0.0,3.68737,0.0,0.0
5.0,0.0,3.68704,0.0,0.0
5.0,0.0,3.68737,0.0,0.0
5.0,0.0,3.68721,0.0,0.0
5.0,0.0,3.68721,0.0,0.0
5.0,0.0,3.68704,0.0,0.0
5.0,0.0,3.68704,0.0,0.0
5.0,0.0,3.68704,0.0,0.0
5.0,0.0,3.68688,0.0,0.0
5.0,0.0,3.68688,0.0,0.0
5.0,0.0,3.68688,0.0,0.0
5.0,0.0,3.68656,0.0,0.0
5.0,0.0,3.68672,0.0,0.0
5.0,0.0,3.68656,0.0,0.0
5.0,0.0,3.68672,0.0,0.0
5.0,0.0,3.6864,0.0,0.0
5.0,0.0,3.68656,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.6864,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.68608,0.0,0.0
5.0,0.0,3.68608,0.0,0.0
5.0,0.0,3.68624,0.0,0.0
5.0,0.0,3.68608,0.0,0.0
5.0,0.0,3.68575,0.0,0.0
5.0,0.0,3.68575,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68608,0.0,0.0
5.0,0.0,3.68575,0.0,0.0
5.0,0.0,3.68575,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68543,0.0,0.0
5.0,0.0,3.68543,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68559,0.0,0.0
5.0,0.0,3.68527,0.0,0.0
5.0,0.0,3.68527,0.0,0.0
5.0,0.0,3.68543,0.0,0.0
5.0,0.0,3.68494,0.0,0.0
5.0,0.0,3.68527,0.0,0.0
5.0,0.0,3.68543,0.0,0.0
5.0,0.0,3.68511,0.0,0.0
5.0,0.0,3.68511,0.0,0.0
5.0,0.0,3.68478,0.0,0.0
5.0,0.0,3.68494,0.0,0.0
5.0,0.0,3.68462,0.0,0.0
5.0,0.0,3.68511,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.68494,0.0,0.0
5.0,0.0,3.68478,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.68478,0.0,0.0
5.0,0.0,3.68462,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.68414,0.0,0.0
5.0,0.0,3.68414,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.68446,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.68414,0.0,0.0
5.0,0.0,3.68397,0.0,0.0
5.0,0.0,3.6843,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68381,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68365,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68317,0.0,0.0
5.0,0.0,3.68349,0.0,0.0
5.0,0.0,3.68333,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.683,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68284,0.0,0.0
5.0,0.0,3.68268,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68236,0.0,0.0
5.0,0.0,3.68236,0.0,0.0
5.0,0.0,3.68252,0.0,0.0
5.0,0.0,3.68236,0.0,0.0
5.0,0.0,3.68236,0.0,0.0
5.0,0.0,3.68236,0.0,0.0
5.0,0.0,3.6822,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.6822,0.0,0.0
5.0,0.0,3.68203,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68187,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68155,0.0,0.0
5.0,0.0,3.68171,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.68106,0.0,0.0
5.0,0.0,3.68106,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68139,0.0,0.0
5.0,0.0,3.68123,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.68106,0.0,0.0
5.0,0.0,3.68106,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68074,0.0,0.0
5.0,0.0,3.6809,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68058,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68042,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.67993,0.0,0.0
5.0,0.0,3.67993,0.0,0.0
5.0,0.0,3.67993,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68026,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.68009,0.0,0.0
5.0,0.0,3.67993,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67977,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67961,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67896,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67945,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.67929,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.67912,0.0,0.0
5.0,0.0,3.67912,0.0,0.0
5.0,0.0,3.67896,0.0,0.0
5.0,0.0,3.67896,0.0,0.0
5.0,0.0,3.67864,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.67848,0.0,0.0
5.0,0.0,3.67848,0.0,0.0
5.0,0.0,3.67864,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.6788,0.0,0.0
5.0,0.0,3.67848,0.0,0.0
5.0,0.0,3.67864,0.0,0.0
5.0,0.0,3.67848,0.0,0.0
5.0,0.0,3.67864,0.0,0.0
5.0,0.0,3.67848,0.0,0.0
