Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.63257,0.0,0.0
4.0,0.0,3.63274,0.0,0.0
5.0,0.0,3.63274,0.0,0.0
5.0,0.0,3.63241,0.0,0.0
5.0,0.0,3.63241,0.0,0.0
5.0,0.0,3.63257,0.0,0.0
5.0,0.0,3.63225,0.0,0.0
5.0,0.0,3.63241,0.0,0.0
5.0,0.0,3.63193,0.0,0.0
5.0,0.0,3.63209,0.0,0.0
5.0,0.0,3.63209,0.0,0.0
5.0,0.0,3.63177,0.0,0.0
5.0,0.0,3.63144,0.0,0.0
5.0,0.0,3.63193,0.0,0.0
5.0,0.0,3.6316,0.0,0.0
5.0,0.0,3.63128,0.0,0.0
5.0,0.0,3.63144,0.0,0.0
5.0,0.0,3.63128,0.0,0.0
5.0,0.0,3.63144,0.0,0.0
5.0,0.0,3.63112,0.0,0.0
5.0,0.0,3.63144,0.0,0.0
5.0,0.0,3.63128,0.0,0.0
5.0,0.0,3.63112,0.0,0.0
5.0,0.0,3.63112,0.0,0.0
5.0,0.0,3.63112,0.0,0.0
5.0,0.0,3.63096,0.0,0.0
5.0,0.0,3.63096,0.0,0.0
5.0,0.0,3.6308,0.0,0.0
5.0,0.0,3.63096,0.0,0.0
5.0,0.0,3.63047,0.0,0.0
5.0,0.0,3.63096,0.0,0.0
5.0,0.0,3.6308,0.0,0.0
5.0,0.0,3.63031,0.0,0.0
5.0,0.0,3.63047,0.0,0.0
5.0,0.0,3.63031,0.0,0.0
5.0,0.0,3.63063,0.0,0.0
5.0,0.0,3.63063,0.0,0.0
5.0,0.0,3.63047,0.0,0.0
5.0,0.0,3.63015,0.0,0.0
5.0,0.0,3.63047,0.0,0.0
5.0,0.0,3.62999,0.0,0.0
5.0,0.0,3.63015,0.0,0.0
5.0,0.0,3.63047,0.0,0.0
5.0,0.0,3.63031,0.0,0.0
5.0,0.0,3.63031,0.0,0.0
5.0,0.0,3.62999,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62999,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62983,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.62966,0.0,0.0
5.0,0.0,3.6295,0.0,0.0
5.0,0.0,3.62918,0.0,0.0
5.0,0.0,3.62934,0.0,0.0
5.0,0.0,3.62918,0.0,0.0
5.0,0.0,3.6295,0.0,0.0
5.0,0.0,3.62918,0.0,0.0
5.0,0.0,3.62918,0.0,0.0
5.0,0.0,3.62886,0.0,0.0
5.0,0.0,3.62886,0.0,0.0
5.0,0.0,3.62886,0.0,0.0
