Step,Current,VCell1,AhCha,AhDch
2.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85851,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85786,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85834,0.0,0.0
5.0,0.0,2.8577,0.0,0.0
5.0,0.0,2.8577,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85818,0.0,0.0
5.0,0.0,2.85786,0.0,0.0
5.0,0.0,2.8577,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85802,0.0,0.0
5.0,0.0,2.85786,0.0,0.0
5.0,0.0,2.8577,0.0,0.0
5.0,0.0,2.85786,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85721,0.0,0.0
5.0,0.0,2.85721,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85754,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85705,0.0,0.0
5.0,0.0,2.85737,0.0,0.0
5.0,0.0,2.85721,0.0,0.0
5.0,0.0,2.85705,0.0,0.0
5.0,0.0,2.85721,0.0,0.0
5.0,0.0,2.85721,0.0,0.0
