Step,Current,VCell1,AhCha,AhDch
2.0,0.0,3.51927,0.0,0.0
4.0,0.0,3.51943,0.0,0.0
5.0,0.0,3.51943,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51927,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51927,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51927,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51846,0.0,0.0
5.0,0.0,3.51846,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51846,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51911,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51846,0.0,0.0
5.0,0.0,3.51894,0.0,0.0
5.0,0.0,3.51878,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
5.0,0.0,3.51862,0.0,0.0
