time,step,voltage,current,chgAh,disAh
139,5,3.04406,-0.0,0,0.0
140,5,3.04422,-0.0,0,0.0
141,5,3.04406,-0.0,0,0.0
142,5,3.0439,-0.0,0,0.0
143,5,3.04374,-0.0,0,0.0
144,5,3.0439,-0.0,0,0.0
145,5,3.0439,-0.0,0,0.0
146,5,3.0439,-0.0,0,0.0
147,5,3.0439,-0.0,0,0.0
148,5,3.0439,-0.0,0,0.0
149,5,3.0439,-0.0,0,0.0
150,5,3.04374,-0.0,0,0.0
151,5,3.04406,-0.0,0,0.0
152,5,3.0439,-0.0,0,0.0
153,5,3.0439,-0.0,0,0.0
154,5,3.0439,-0.0,0,0.0
155,5,3.04406,-0.0,0,0.0
156,5,3.0439,-0.0,0,0.0
157,5,3.04406,-0.0,0,0.0
158,5,3.04406,-0.0,0,0.0
159,5,3.04406,-0.0,0,0.0
160,5,3.0439,-0.0,0,0.0
161,5,3.0439,-0.0,0,0.0
162,5,3.04406,-0.0,0,0.0
163,5,3.04406,-0.0,0,0.0
164,5,3.04406,-0.0,0,0.0
165,5,3.0439,-0.0,0,0.0
166,5,3.04406,-0.0,0,0.0
167,5,3.0439,-0.0,0,0.0
168,5,3.04406,-0.0,0,0.0
169,5,3.04406,-0.0,0,0.0
170,5,3.0439,-0.0,0,0.0
171,5,3.0439,-0.0,0,0.0
172,5,3.04422,-0.0,0,0.0
173,5,3.04406,-0.0,0,0.0
174,5,3.04439,-0.0,0,0.0
175,5,3.04406,-0.0,0,0.0
176,5,3.04406,-0.0,0,0.0
177,5,3.04422,-0.0,0,0.0
178,5,3.04439,-0.0,0,0.0
179,5,3.04422,-0.0,0,0.0
180,5,3.04439,-0.0,0,0.0
181,5,3.04439,-0.0,0,0.0
182,5,3.04439,-0.0,0,0.0
183,5,3.04439,-0.0,0,0.0
184,5,3.04439,-0.0,0,0.0
185,5,3.04422,-0.0,0,0.0
186,5,3.04422,-0.0,0,0.0
187,5,3.04422,-0.0,0,0.0
188,5,3.04406,-0.0,0,0.0
189,5,3.04406,-0.0,0,0.0
190,5,3.04422,-0.0,0,0.0
191,5,3.04422,-0.0,0,0.0
192,5,3.04422,-0.0,0,0.0
193,5,3.04422,-0.0,0,0.0
