time,step,voltage,current,chgAh,disAh
0,2,3.7483,-0.0,0.0,0.0
1,2,3.74798,-0.0,0.0,0.0
2,3,3.74798,-0.0,0.0,0.0
3,3,3.74782,-0.0,0.0,0.0
4,4,3.74782,-0.0,0.0,0.0
5,4,3.73828,-0.0,0.0,0.0
6,4,3.73246,-0.0,0.0,0.0
7,4,3.72907,-0.0,0.0,0.0
8,4,3.72665,-0.0,0.0,0.0
9,4,3.72487,-0.0,0.0,0.0
10,4,3.72309,-0.0,0.0,0.0
11,4,3.72147,-0.0,0.0,0.0
12,4,3.7205,-0.0,0.0,0.0
13,4,3.71937,-0.0,0.0,0.0
14,4,3.71889,-0.0,0.0,0.0
15,4,3.71808,-0.0,0.0,0.0
16,4,3.71759,-0.0,0.0,0.0
17,4,3.71662,-0.0,0.0,0.0
18,4,3.71582,-0.0,0.0,0.0
19,4,3.71565,-0.0,0.0,0.0
20,4,3.71533,-0.0,0.0,0.0
21,4,3.71468,-0.0,0.0,0.0
22,4,3.7142,-0.0,0.0,0.0
23,4,3.71404,-0.0,0.0,0.0
24,4,3.71323,-0.0,0.0,0.0
25,4,3.71323,-0.0,0.0,0.0
26,4,3.71307,-0.0,0.0,0.0
27,4,3.71258,-0.0,0.0,0.0
28,4,3.71226,-0.0,0.0,0.0
29,4,3.71226,-0.0,0.0,0.0
30,4,3.71177,-0.0,0.0,0.0
31,4,3.71177,-0.0,0.0,0.0
32,4,3.71097,-0.0,0.0,0.0
33,4,3.71129,-0.0,0.0,0.0
34,4,3.71081,-0.0,0.0,0.0
35,4,3.71081,-0.0,0.0,0.0
36,4,3.71032,-0.0,0.0,0.0
37,4,3.71064,-0.0,0.0,0.0
38,4,3.71,-0.0,0.0,0.0
39,4,3.70951,-0.0,0.0,0.0
40,4,3.70984,-0.0,0.0,0.0
41,4,3.70967,-0.0,0.0,0.0
42,4,3.70967,-0.0,0.0,0.0
43,4,3.70919,-0.0,0.0,0.0
44,4,3.70903,-0.0,0.0,0.0
45,4,3.70903,-0.0,0.0,0.0
46,4,3.7087,-0.0,0.0,0.0
47,4,3.7087,-0.0,0.0,0.0
48,4,3.7087,-0.0,0.0,0.0
49,4,3.7087,-0.0,0.0,0.0
50,4,3.70822,-0.0,0.0,0.0
51,4,3.7079,-0.0,0.0,0.0
52,4,3.7079,-0.0,0.0,0.0
53,4,3.70773,-0.0,0.0,0.0
54,4,3.70741,-0.0,0.0,0.0
55,4,3.70773,-0.0,0.0,0.0
56,4,3.70741,-0.0,0.0,0.0
57,4,3.70725,-0.0,0.0,0.0
58,4,3.70693,-0.0,0.0,0.0
59,4,3.70725,-0.0,0.0,0.0
60,4,3.70709,-0.0,0.0,0.0
61,4,3.70676,-0.0,0.0,0.0
62,4,3.70676,-0.0,0.0,0.0
63,4,3.70676,-0.0,0.0,0.0
64,4,3.7066,-0.0,0.0,0.0
65,4,3.70676,-0.0,0.0,0.0
66,4,3.70644,-0.0,0.0,0.0
67,4,3.70612,-0.0,0.0,0.0
68,4,3.70579,-0.0,0.0,0.0
69,4,3.70628,-0.0,0.0,0.0
70,4,3.70628,-0.0,0.0,0.0
71,4,3.70579,-0.0,0.0,0.0
72,4,3.70547,-0.0,0.0,0.0
73,4,3.70579,-0.0,0.0,0.0
74,4,3.70547,-0.0,0.0,0.0
75,4,3.70547,-0.0,0.0,0.0
76,4,3.70499,-0.0,0.0,0.0
77,4,3.70515,-0.0,0.0,0.0
78,4,3.70482,-0.0,0.0,0.0
79,4,3.70499,-0.0,0.0,0.0
80,4,3.70466,-0.0,0.0,0.0
81,4,3.70466,-0.0,0.0,0.0
82,4,3.70434,-0.0,0.0,0.0
83,4,3.7045,-0.0,0.0,0.0
84,4,3.7045,-0.0,0.0,0.0
85,4,3.70434,-0.0,0.0,0.0
86,4,3.70418,-0.0,0.0,0.0
87,4,3.7045,-0.0,0.0,0.0
88,4,3.70385,-0.0,0.0,0.0
89,4,3.70418,-0.0,0.0,0.0
90,4,3.70385,-0.0,0.0,0.0
91,4,3.70385,-0.0,0.0,0.0
92,4,3.70385,-0.0,0.0,0.0
93,4,3.70337,-0.0,0.0,0.0
94,4,3.70353,-0.0,0.0,0.0
95,4,3.70353,-0.0,0.0,0.0
96,4,3.70353,-0.0,0.0,0.0
97,4,3.70337,-0.0,0.0,0.0
98,4,3.70321,-0.0,0.0,0.0
99,4,3.70289,-0.0,0.0,0.0
100,4,3.70289,-0.0,0.0,0.0
101,4,3.70289,-0.0,0.0,0.0
102,4,3.70305,-0.0,0.0,0.0
103,4,3.70256,-0.0,0.0,0.0
104,4,3.7024,-0.0,0.0,0.0
105,4,3.70224,-0.0,0.0,0.0
106,4,3.70272,-0.0,0.0,0.0
107,4,3.70256,-0.0,0.0,0.0
108,4,3.70224,-0.0,0.0,0.0
109,4,3.7024,-0.0,0.0,0.0
110,4,3.70224,-0.0,0.0,0.0
111,4,3.70224,-0.0,0.0,0.0
112,4,3.70224,-0.0,0.0,0.0
113,4,3.70208,-0.0,0.0,0.0
114,4,3.70208,-0.0,0.0,0.0
115,4,3.70159,-0.0,0.0,0.0
116,4,3.70159,-0.0,0.0,0.0
117,4,3.70175,-0.0,0.0,0.0
118,4,3.70143,-0.0,0.0,0.0
119,4,3.70143,-0.0,0.0,0.0
120,4,3.70127,-0.0,0.0,0.0
121,4,3.70143,-0.0,0.0,0.0
122,4,3.70111,-0.0,0.0,0.0
123,4,3.70127,-0.0,0.0,0.0
124,4,3.70127,-0.0,0.0,0.0
125,4,3.70095,-0.0,0.0,0.0
126,4,3.70078,-0.0,0.0,0.0
127,4,3.70111,-0.0,0.0,0.0
128,4,3.70078,-0.0,0.0,0.0
129,4,3.70046,-0.0,0.0,0.0
130,4,3.70062,-0.0,0.0,0.0
131,4,3.7003,-0.0,0.0,0.0
132,4,3.70062,-0.0,0.0,0.0
133,4,3.70062,-0.0,0.0,0.0
134,4,3.70014,-0.0,0.0,0.0
135,4,3.69998,-0.0,0.0,0.0
136,4,3.69998,-0.0,0.0,0.0
137,4,3.7003,-0.0,0.0,0.0
138,4,3.7003,-0.0,0.0,0.0
139,4,3.70014,-0.0,0.0,0.0
140,4,3.69965,-0.0,0.0,0.0
141,4,3.69981,-0.0,0.0,0.0
142,4,3.69981,-0.0,0.0,0.0
143,4,3.69949,-0.0,0.0,0.0
144,4,3.69949,-0.0,0.0,0.0
145,4,3.69949,-0.0,0.0,0.0
146,4,3.69965,-0.0,0.0,0.0
147,4,3.69965,-0.0,0.0,0.0
148,4,3.69949,-0.0,0.0,0.0
149,4,3.69933,-0.0,0.0,0.0
150,4,3.69917,-0.0,0.0,0.0
151,4,3.69933,-0.0,0.0,0.0
152,4,3.69884,-0.0,0.0,0.0
153,4,3.69917,-0.0,0.0,0.0
154,4,3.69884,-0.0,0.0,0.0
155,4,3.69884,-0.0,0.0,0.0
156,5,3.69884,-0.0,0.0,0.0
157,5,3.66474,10.00157,0.0,0.00254
158,5,3.65213,9.99522,0.0,0.00531
159,5,3.64098,9.99522,0.0,0.00809
160,5,3.62983,9.99522,0.0,0.01087
161,5,3.62013,9.99522,0.0,0.01364
162,5,3.61092,9.99522,0.0,0.01642
163,5,3.60186,9.99522,0.0,0.0192
164,5,3.59378,9.99522,0.0,0.02198
165,5,3.58586,9.99522,0.0,0.02476
166,5,3.57859,9.99522,0.0,0.02753
167,5,3.57212,10.00157,0.0,0.03031
168,5,3.56566,9.99522,0.0,0.03309
169,5,3.55952,10.00157,0.0,0.03587
170,5,3.55386,10.00157,0.0,0.03865
171,5,3.5482,10.00157,0.0,0.04142
172,5,3.54287,10.00157,0.0,0.0442
173,5,3.53786,10.00157,0.0,0.04698
174,5,3.53333,10.00157,0.0,0.04975
175,5,3.5288,10.00157,0.0,0.05253
176,5,3.52444,10.00157,0.0,0.05531
177,5,3.52024,10.00157,0.0,0.05809
178,5,3.51652,9.99522,0.0,0.06086
179,5,3.51248,10.00157,0.0,0.06364
180,5,3.50909,9.99522,0.0,0.06642
181,5,3.50553,10.00157,0.0,0.06919
182,5,3.50213,10.00157,0.0,0.07197
183,5,3.49923,9.99522,0.0,0.07475
184,5,3.49615,9.99522,0.0,0.07753
185,5,3.49308,9.99522,0.0,0.0803
186,5,3.4905,10.00157,0.0,0.08308
187,5,3.48775,10.00157,0.0,0.08585
188,5,3.48516,10.00157,0.0,0.08863
189,5,3.48258,9.99522,0.0,0.09141
190,5,3.48015,9.99522,0.0,0.09419
191,5,3.47805,10.00157,0.0,0.09697
192,5,3.47563,9.99522,0.0,0.09974
193,5,3.47353,9.99522,0.0,0.10252
194,5,3.47159,10.00157,0.0,0.1053
195,5,3.46932,9.99522,0.0,0.10807
196,5,3.46722,9.99522,0.0,0.11085
197,5,3.46528,10.00157,0.0,0.11363
198,5,3.46318,10.00157,0.0,0.1164
199,5,3.46156,10.00157,0.0,0.11918
200,5,3.45946,10.00157,0.0,0.12196
201,5,3.45769,10.00157,0.0,0.12474
202,5,3.45575,10.00157,0.0,0.12751
203,5,3.45413,10.00157,0.0,0.13029
204,5,3.45251,9.99522,0.0,0.13307
205,5,3.4509,10.00157,0.0,0.13585
206,5,3.44944,10.00157,0.0,0.13862
207,5,3.4475,9.99522,0.0,0.1414
208,5,3.44605,9.99522,0.0,0.14418
209,5,3.44443,9.99522,0.0,0.14695
210,5,3.44298,9.99522,0.0,0.14973
211,5,3.44136,9.99522,0.0,0.15251
212,5,3.43991,10.00157,0.0,0.15528
213,5,3.43845,9.99522,0.0,0.15806
214,5,3.43716,10.00157,0.0,0.16084
215,5,3.43586,9.99522,0.0,0.16362
216,5,3.43457,9.99522,0.0,0.1664
217,5,3.43328,9.99522,0.0,0.16918
218,5,3.43199,9.99522,0.0,0.17196
219,5,3.43085,9.99522,0.0,0.17473
220,5,3.42924,9.99522,0.0,0.17751
221,5,3.42827,9.99522,0.0,0.18029
222,5,3.42697,9.99522,0.0,0.18306
223,5,3.42568,9.99522,0.0,0.18584
224,5,3.42471,9.99522,0.0,0.18862
225,5,3.42358,10.00157,0.0,0.1914
226,5,3.42229,9.99522,0.0,0.19418
227,5,3.42116,9.99522,0.0,0.19696
228,5,3.42002,9.99522,0.0,0.19973
229,5,3.41905,9.99522,0.0,0.20252
230,5,3.41792,9.99522,0.0,0.20529
231,5,3.41679,9.99522,0.0,0.20807
232,5,3.41598,9.99522,0.0,0.21085
233,5,3.41485,10.00157,0.0,0.21362
234,5,3.41404,10.00157,0.0,0.2164
235,5,3.41291,9.99522,0.0,0.21918
236,5,3.41194,10.00157,0.0,0.22196
237,5,3.41081,10.00157,0.0,0.22473
238,5,3.41016,10.00157,0.0,0.22751
239,5,3.40903,10.00157,0.0,0.23029
240,5,3.40806,10.00157,0.0,0.23306
241,5,3.40709,10.00157,0.0,0.23584
242,5,3.40612,10.00157,0.0,0.23861
243,5,3.40499,10.00157,0.0,0.24139
244,5,3.40418,10.00157,0.0,0.24417
245,5,3.40321,10.00157,0.0,0.24695
246,5,3.40241,10.00157,0.0,0.24973
247,5,3.40144,10.00157,0.0,0.2525
248,5,3.40063,10.00157,0.0,0.25528
249,5,3.39982,10.00157,0.0,0.25805
250,5,3.39885,10.00157,0.0,0.26083
251,5,3.39788,9.99522,0.0,0.26361
252,5,3.39691,9.99522,0.0,0.26638
253,5,3.3961,9.99522,0.0,0.26916
254,5,3.39513,9.99522,0.0,0.27194
255,5,3.39432,9.99522,0.0,0.27472
256,5,3.39352,9.99522,0.0,0.27749
257,5,3.39271,9.99522,0.0,0.28027
258,5,3.3919,9.99522,0.0,0.28305
259,5,3.39093,9.99522,0.0,0.28583
260,5,3.39028,9.99522,0.0,0.28861
261,5,3.38948,9.99522,0.0,0.29139
262,5,3.38883,9.99522,0.0,0.29416
263,5,3.38802,10.00157,0.0,0.29694
264,5,3.38737,9.99522,0.0,0.29972
265,5,3.38673,9.99522,0.0,0.3025
266,5,3.38592,9.99522,0.0,0.30527
267,5,3.38527,10.00157,0.0,0.30805
268,5,3.38447,10.00157,0.0,0.31083
269,5,3.38382,10.00157,0.0,0.3136
270,5,3.38317,10.00157,0.0,0.31638
271,5,3.38236,10.00157,0.0,0.31916
272,5,3.38156,10.00157,0.0,0.32193
273,5,3.38107,10.00157,0.0,0.32471
274,5,3.38026,10.00157,0.0,0.32748
275,5,3.37962,10.00157,0.0,0.33026
276,5,3.37881,9.99522,0.0,0.33304
277,5,3.37816,10.00157,0.0,0.33582
278,5,3.37735,10.00157,0.0,0.33859
279,5,3.37671,10.00157,0.0,0.34137
280,5,3.37622,10.00157,0.0,0.34415
281,5,3.37525,10.00157,0.0,0.34692
282,5,3.37461,9.99522,0.0,0.3497
283,5,3.37396,10.00157,0.0,0.35248
284,5,3.37315,9.99522,0.0,0.35525
285,5,3.37267,9.99522,0.0,0.35803
286,5,3.37202,10.00157,0.0,0.36081
287,5,3.37137,9.99522,0.0,0.36358
288,5,3.37073,9.99522,0.0,0.36636
289,5,3.37024,9.99522,0.0,0.36913
290,5,3.36943,9.99522,0.0,0.37191
291,5,3.36895,10.00157,0.0,0.37469
292,5,3.3683,9.99522,0.0,0.37747
293,5,3.36782,9.99522,0.0,0.38024
294,5,3.36733,9.99522,0.0,0.38302
295,5,3.36636,9.99522,0.0,0.3858
296,5,3.36588,9.99522,0.0,0.38858
297,5,3.36523,10.00157,0.0,0.39135
298,5,3.36491,10.00157,0.0,0.39413
299,5,3.36426,9.99522,0.0,0.3969
300,5,3.36361,9.99522,0.0,0.39968
301,5,3.36313,9.99522,0.0,0.40246
302,5,3.36264,10.00157,0.0,0.40524
303,5,3.362,10.00157,0.0,0.40802
304,5,3.36135,10.00157,0.0,0.41079
305,5,3.3607,9.99522,0.0,0.41357
306,5,3.36038,9.99522,0.0,0.41635
307,5,3.35973,9.99522,0.0,0.41912
308,5,3.35925,9.99522,0.0,0.4219
309,5,3.3586,9.99522,0.0,0.42468
310,5,3.35828,9.99522,0.0,0.42745
311,5,3.3578,9.99522,0.0,0.43023
312,5,3.35715,9.99522,0.0,0.43301
313,5,3.35666,9.99522,0.0,0.43579
314,5,3.35618,9.99522,0.0,0.43856
315,5,3.35569,9.99522,0.0,0.44134
316,5,3.35505,9.99522,0.0,0.44412
317,5,3.35456,10.00157,0.0,0.4469
318,5,3.35424,9.99522,0.0,0.44967
319,5,3.35392,9.99522,0.0,0.45245
320,5,3.35311,9.99522,0.0,0.45523
321,5,3.35278,10.00157,0.0,0.45801
322,5,3.3523,10.00157,0.0,0.46079
323,5,3.35181,9.99522,0.0,0.46356
324,5,3.35117,10.00157,0.0,0.46634
325,5,3.35052,10.00157,0.0,0.46912
326,5,3.35004,10.00157,0.0,0.47189
327,5,3.34955,10.00157,0.0,0.47467
328,5,3.34907,9.99522,0.0,0.47745
329,5,3.34842,9.99522,0.0,0.48023
330,5,3.3481,10.00157,0.0,0.483
331,5,3.34761,9.99522,0.0,0.48578
332,5,3.34713,10.00157,0.0,0.48855
333,5,3.34664,10.00157,0.0,0.49133
334,5,3.34616,10.00157,0.0,0.49411
335,5,3.34567,10.00157,0.0,0.49689
336,5,3.34535,10.00157,0.0,0.49966
337,5,3.34486,10.00157,0.0,0.50244
338,5,3.34454,10.00157,0.0,0.50522
339,5,3.34422,10.00157,0.0,0.50799
340,5,3.34373,10.00157,0.0,0.51077
341,5,3.34341,10.00157,0.0,0.51355
342,5,3.34293,10.00157,0.0,0.51632
343,5,3.3426,10.00157,0.0,0.5191
344,5,3.34212,10.00157,0.0,0.52188
345,5,3.34179,10.00157,0.0,0.52466
346,5,3.34115,10.00157,0.0,0.52743
347,5,3.34099,10.00157,0.0,0.5302
348,5,3.34066,10.00157,0.0,0.53299
349,5,3.34002,10.00157,0.0,0.53576
350,5,3.33969,10.00157,0.0,0.53853
351,5,3.33921,10.00157,0.0,0.54132
352,5,3.33888,10.00157,0.0,0.54409
353,5,3.33856,10.00157,0.0,0.54686
354,5,3.33808,10.00157,0.0,0.54964
355,5,3.33759,10.00157,0.0,0.55242
356,5,3.33727,10.00157,0.0,0.5552
357,5,3.33662,10.00157,0.0,0.55797
358,5,3.3363,10.00157,0.0,0.56075
359,5,3.33597,10.00157,0.0,0.56353
360,5,3.33549,10.00157,0.0,0.5663
361,5,3.33517,10.00157,0.0,0.56908
362,5,3.33468,10.00157,0.0,0.57185
363,5,3.33436,10.00157,0.0,0.57463
364,5,3.33387,10.00157,0.0,0.5774
365,5,3.33371,10.00157,0.0,0.58018
366,5,3.33355,10.00157,0.0,0.58296
367,5,3.33307,9.99522,0.0,0.58574
368,5,3.3329,9.99522,0.0,0.58851
369,5,3.33242,9.99522,0.0,0.59129
370,5,3.33226,9.99522,0.0,0.59407
371,5,3.33161,9.99522,0.0,0.59685
372,5,3.33145,9.99522,0.0,0.59963
