time,step,voltage,current,chgAh,disAh
124258,10,2.95048,-10.00158,0.33581,0
124259,10,2.9508,-10.00158,0.33858,0
124260,10,2.95096,-10.00158,0.34137,0
124261,10,2.95161,-10.00158,0.34414,0
124262,10,2.95193,-9.99523,0.34692,0
124263,10,2.95274,-9.99523,0.3497,0
124264,10,2.95306,-9.99523,0.35247,0
124265,10,2.95322,-9.99523,0.35525,0
124266,10,2.95371,-9.99523,0.35803,0
124267,10,2.95436,-9.99523,0.3608,0
124268,10,2.95468,-9.99523,0.36358,0
124269,10,2.95516,-9.99523,0.36636,0
124270,10,2.95549,-9.99523,0.36913,0
124271,10,2.95613,-9.99523,0.37191,0
124272,10,2.95646,-9.99523,0.37469,0
124273,10,2.95678,-9.99523,0.37746,0
124274,10,2.9571,-9.99523,0.38024,0
124275,10,2.95759,-9.99523,0.38302,0
124276,10,2.95791,-9.99523,0.3858,0
124277,10,2.9584,-9.99523,0.38857,0
124278,10,2.95872,-9.99523,0.39135,0
124279,10,2.95904,-9.99523,0.39412,0
124280,10,2.95953,-9.99523,0.3969,0
124281,10,2.96001,-9.99523,0.39968,0
124282,10,2.96017,-9.99523,0.40246,0
124283,10,2.9605,-9.99523,0.40524,0
124284,10,2.96098,-10.00158,0.40801,0
124285,10,2.96114,-10.00158,0.41079,0
124286,10,2.96147,-10.00158,0.41356,0
124287,10,2.96179,-10.00158,0.41634,0
124288,10,2.96244,-10.00158,0.41912,0
124289,10,2.96276,-10.00158,0.4219,0
124290,10,2.96341,-10.00158,0.42467,0
124291,10,2.96373,-10.00158,0.42745,0
124292,10,2.96422,-10.00158,0.43023,0
124293,10,2.96454,-10.00158,0.433,0
124294,10,2.96486,-10.00158,0.43578,0
124295,10,2.96535,-10.00158,0.43856,0
124296,10,2.96567,-10.00158,0.44134,0
124297,10,2.96599,-10.00158,0.44412,0
124298,10,2.96632,-10.00158,0.4469,0
124299,10,2.9668,-10.00158,0.44967,0
124300,10,2.96745,-10.00158,0.45245,0
124301,10,2.96761,-10.00158,0.45522,0
124302,10,2.96809,-10.00158,0.458,0
124303,10,2.96842,-10.00158,0.46078,0
124304,10,2.96858,-10.00158,0.46356,0
124305,10,2.96906,-10.00158,0.46634,0
124306,10,2.96923,-10.00158,0.46911,0
124307,10,2.96955,-10.00158,0.47189,0
124308,10,2.96987,-9.99523,0.47466,0
124309,10,2.9702,-10.00158,0.47745,0
124310,10,2.9702,-10.00158,0.48022,0
124311,10,2.97068,-9.99523,0.48299,0
124312,10,2.97117,-9.99523,0.48577,0
124313,10,2.97165,-9.99523,0.48855,0
124314,10,2.97214,-9.99523,0.49133,0
124315,10,2.9723,-10.00158,0.4941,0
124316,10,2.97294,-9.99523,0.49688,0
124317,10,2.97311,-10.00158,0.49966,0
124318,10,2.97343,-9.99523,0.50244,0
124319,10,2.97375,-10.00158,0.50522,0
124320,10,2.97424,-9.99523,0.50799,0
124321,10,2.97456,-9.99523,0.51077,0
124322,10,2.97488,-9.99523,0.51355,0
124323,10,2.97521,-9.99523,0.51633,0
124324,10,2.97569,-10.00158,0.51911,0
124325,10,2.97618,-10.00158,0.52189,0
124326,10,2.97634,-10.00158,0.52466,0
124327,10,2.97666,-9.99523,0.52744,0
124328,10,2.97731,-9.99523,0.53022,0
124329,10,2.97763,-10.00158,0.533,0
124330,10,2.97795,-10.00158,0.53578,0
124331,10,2.97828,-10.00158,0.53855,0
124332,10,2.97844,-9.99523,0.54134,0
124333,10,2.97876,-10.00158,0.54411,0
124334,10,2.97909,-10.00158,0.54689,0
124335,10,2.97941,-10.00158,0.54967,0
124336,10,2.97989,-9.99523,0.55244,0
124337,10,2.98006,-10.00158,0.55522,0
124338,10,2.98038,-10.00158,0.558,0
124339,10,2.98054,-10.00158,0.56078,0
124340,10,2.98086,-9.99523,0.56356,0
124341,10,2.98151,-9.99523,0.56633,0
124342,10,2.982,-10.00158,0.56911,0
124343,10,2.98216,-9.99523,0.57189,0
124344,10,2.9828,-9.99523,0.57466,0
124345,10,2.98329,-9.99523,0.57744,0
124346,10,2.98345,-10.00158,0.58021,0
124347,10,2.98377,-9.99523,0.58299,0
124348,10,2.98377,-9.99523,0.58577,0
124349,10,2.9841,-9.99523,0.58854,0
124350,10,2.98458,-10.00158,0.59132,0
124351,10,2.98474,-10.00158,0.5941,0
124352,10,2.98523,-9.99523,0.59688,0
124353,10,2.98539,-9.99523,0.59965,0
124354,10,2.98587,-9.99523,0.60243,0
124355,10,2.9862,-9.99523,0.60521,0
124356,10,2.98652,-9.99523,0.60798,0
124357,10,2.98668,-9.99523,0.61076,0
124358,10,2.98717,-9.99523,0.61353,0
124359,10,2.98733,-9.99523,0.61631,0
124360,10,2.98798,-10.00158,0.61908,0
124361,10,2.9883,-9.99523,0.62186,0
124362,10,2.98862,-9.99523,0.62464,0
124363,10,2.98927,-9.99523,0.62742,0
124364,10,2.98943,-9.99523,0.63019,0
124365,10,2.98959,-9.99523,0.63297,0
124366,10,2.98975,-10.00158,0.63575,0
124367,10,2.99008,-10.00158,0.63852,0
124368,10,2.9904,-9.99523,0.6413,0
124369,10,2.99072,-9.99523,0.64408,0
124370,10,2.99089,-10.00158,0.64686,0
124371,10,2.99121,-10.00158,0.64963,0
124372,10,2.99169,-10.00158,0.65242,0
124373,10,2.99202,-10.00158,0.65519,0
124374,10,2.99234,-10.00158,0.65797,0
124375,10,2.99266,-10.00158,0.66075,0
124376,10,2.99282,-10.00158,0.66353,0
124377,10,2.99331,-10.00158,0.6663,0
124378,10,2.99347,-10.00158,0.66908,0
124379,10,2.99379,-10.00158,0.67186,0
124380,10,2.99396,-10.00158,0.67464,0
124381,10,2.99444,-10.00158,0.67741,0
124382,10,2.9946,-10.00158,0.68019,0
124383,10,2.99509,-10.00158,0.68297,0
124384,10,2.99541,-10.00158,0.68575,0
124385,10,2.9959,-10.00158,0.68852,0
124386,10,2.99606,-10.00158,0.6913,0
124387,10,2.99638,-10.00158,0.69408,0
124388,10,2.99654,-10.00158,0.69686,0
124389,10,2.99703,-10.00158,0.69964,0
124390,10,2.99735,-10.00158,0.70241,0
124391,10,2.99751,-10.00158,0.70519,0
124392,10,2.99784,-9.99523,0.70797,0
124393,10,2.99816,-9.99523,0.71075,0
124394,10,2.99864,-9.99523,0.71352,0
124395,10,2.99897,-10.00158,0.7163,0
124396,10,2.99945,-10.00158,0.71908,0
124397,10,2.99961,-10.00158,0.72186,0
124398,10,2.99994,-9.99523,0.72463,0
124399,10,2.99977,-10.00158,0.72741,0
124400,10,3.0001,-10.00158,0.73019,0
124401,10,3.00042,-9.99523,0.73297,0
124402,10,3.00058,-10.00158,0.73575,0
124403,10,3.00091,-10.00158,0.73853,0
124404,10,3.00139,-10.00158,0.7413,0
124405,10,3.00171,-10.00158,0.74408,0
124406,10,3.00188,-9.99523,0.74685,0
124407,10,3.00204,-9.99523,0.74963,0
124408,10,3.00252,-9.99523,0.75241,0
124409,10,3.00301,-9.99523,0.75519,0
124410,10,3.00317,-10.00158,0.75796,0
124411,10,3.00365,-9.99523,0.76074,0
124412,10,3.00382,-9.99523,0.76352,0
124413,10,3.00398,-9.99523,0.7663,0
124414,10,3.0043,-9.99523,0.76907,0
124415,10,3.00462,-9.99523,0.77185,0
124416,10,3.00495,-9.99523,0.77463,0
124417,10,3.00511,-10.00158,0.7774,0
124418,10,3.00543,-9.99523,0.78018,0
124419,10,3.00576,-9.99523,0.78296,0
124420,10,3.00592,-10.00158,0.78574,0
124421,10,3.00608,-9.99523,0.78852,0
124422,10,3.0064,-9.99523,0.79129,0
124423,10,3.00673,-9.99523,0.79407,0
124424,10,3.00705,-9.99523,0.79685,0
124425,10,3.00737,-9.99523,0.79963,0
124426,10,3.0077,-9.99523,0.80241,0
124427,10,3.00786,-9.99523,0.80518,0
124428,10,3.00818,-9.99523,0.80797,0
124429,10,3.0085,-9.99523,0.81074,0
124430,10,3.00899,-10.00158,0.81352,0
124431,10,3.00931,-9.99523,0.81629,0
124432,10,3.00963,-9.99523,0.81908,0
124433,10,3.01012,-9.99523,0.82185,0
124434,10,3.01044,-9.99523,0.82463,0
124435,10,3.01077,-10.00158,0.82741,0
124436,10,3.01093,-9.99523,0.83019,0
124437,10,3.01125,-10.00158,0.83296,0
124438,10,3.01141,-10.00158,0.83574,0
124439,10,3.01157,-10.00158,0.83852,0
124440,10,3.0119,-9.99523,0.8413,0
124441,10,3.01222,-10.00158,0.84407,0
124442,10,3.01254,-10.00158,0.84685,0
124443,10,3.01271,-10.00158,0.84963,0
124444,10,3.01303,-10.00158,0.8524,0
124445,10,3.01335,-9.99523,0.85518,0
124446,10,3.01368,-9.99523,0.85796,0
124447,10,3.01368,-10.00158,0.86073,0
124448,10,3.014,-10.00158,0.86351,0
124449,10,3.01432,-9.99523,0.86629,0
124450,10,3.01465,-9.99523,0.86906,0
124451,10,3.01497,-9.99523,0.87184,0
124452,10,3.01513,-9.99523,0.87461,0
124453,10,3.01545,-9.99523,0.87739,0
124454,10,3.01562,-10.00158,0.88017,0
124455,10,3.01594,-9.99523,0.88294,0
124456,10,3.0161,-10.00158,0.88572,0
124457,10,3.01642,-9.99523,0.8885,0
124458,10,3.01675,-10.00158,0.89127,0
124459,10,3.01691,-9.99523,0.89405,0
124460,10,3.01723,-10.00158,0.89682,0
124461,10,3.01755,-9.99523,0.8996,0
124462,10,3.01772,-9.99523,0.90238,0
124463,10,3.01804,-9.99523,0.90515,0
124464,10,3.0182,-9.99523,0.90793,0
124465,10,3.01869,-9.99523,0.91071,0
124466,10,3.01885,-9.99523,0.91348,0
124467,10,3.01917,-10.00158,0.91626,0
124468,10,3.01933,-10.00158,0.91904,0
124469,10,3.01949,-9.99523,0.92181,0
124470,10,3.01982,-9.99523,0.92459,0
124471,10,3.01998,-10.00158,0.92737,0
124472,10,3.0203,-9.99523,0.93015,0
124473,10,3.02063,-9.99523,0.93292,0
124474,10,3.02063,-9.99523,0.93569,0
124475,10,3.02111,-9.99523,0.93847,0
124476,10,3.02127,-9.99523,0.94125,0
124477,10,3.0216,-9.99523,0.94402,0
124478,10,3.02176,-9.99523,0.9468,0
124479,10,3.02224,-9.99523,0.94958,0
124480,10,3.0224,-9.99523,0.95235,0
124481,10,3.02257,-9.99523,0.95514,0
124482,10,3.02305,-9.99523,0.95791,0
124483,10,3.02321,-9.99523,0.96068,0
124484,10,3.02337,-9.99523,0.96346,0
124485,10,3.0237,-9.99523,0.96624,0
124486,10,3.02386,-9.99523,0.96901,0
124487,10,3.02402,-9.99523,0.97179,0
124488,10,3.02434,-9.99523,0.97457,0
124489,10,3.02483,-9.99523,0.97734,0
124490,10,3.02499,-9.99523,0.98012,0
124491,10,3.02531,-9.99523,0.9829,0
124492,10,3.02547,-9.99523,0.98568,0
124493,10,3.0258,-9.99523,0.98845,0
124494,10,3.02596,-9.99523,0.99123,0
124495,10,3.02628,-9.99523,0.99401,0
124496,10,3.02677,-9.99523,0.99678,0
124497,10,3.02693,-9.99523,0.99956,0
124498,10,3.02725,-9.99523,1.00234,0
124499,10,3.02741,-9.99523,1.00512,0
124500,10,3.02758,-9.99523,1.00789,0
124501,10,3.0279,-9.99523,1.01067,0
124502,10,3.02822,-9.99523,1.01344,0
124503,10,3.02822,-10.00158,1.01622,0
124504,10,3.02855,-9.99523,1.019,0
124505,10,3.02871,-9.99523,1.02178,0
124506,10,3.02887,-9.99523,1.02455,0
124507,10,3.02919,-9.99523,1.02733,0
124508,10,3.02935,-9.99523,1.03011,0
124509,10,3.02968,-9.99523,1.03288,0
124510,10,3.03,-9.99523,1.03566,0
124511,10,3.03,-9.99523,1.03844,0
124512,10,3.03032,-9.99523,1.04122,0
124513,10,3.03049,-9.99523,1.044,0
124514,10,3.03097,-9.99523,1.04677,0
124515,10,3.03129,-10.00158,1.04955,0
124516,10,3.03146,-9.99523,1.05233,0
124517,10,3.03162,-9.99523,1.0551,0
124518,10,3.0321,-9.99523,1.05788,0
124519,10,3.03226,-9.99523,1.06066,0
124520,10,3.03243,-10.00158,1.06344,0
124521,10,3.03291,-9.99523,1.06621,0
124522,10,3.03307,-9.99523,1.06899,0
124523,10,3.03339,-9.99523,1.07177,0
124524,10,3.03356,-9.99523,1.07455,0
124525,10,3.03372,-9.99523,1.07733,0
124526,10,3.03404,-10.00158,1.0801,0
124527,10,3.0342,-9.99523,1.08288,0
124528,10,3.03436,-9.99523,1.08566,0
124529,10,3.03469,-9.99523,1.08843,0
124530,10,3.03485,-9.99523,1.09121,0
124531,10,3.03517,-10.00158,1.09398,0
124532,10,3.03517,-10.00158,1.09676,0
124533,10,3.0355,-9.99523,1.09954,0
124534,10,3.03566,-9.99523,1.10232,0
124535,10,3.03614,-10.00158,1.1051,0
124536,10,3.0363,-9.99523,1.10788,0
124537,10,3.03679,-9.99523,1.11065,0
124538,10,3.03679,-9.99523,1.11343,0
124539,10,3.03711,-10.00158,1.11621,0
124540,10,3.03727,-9.99523,1.11899,0
124541,10,3.0376,-9.99523,1.12176,0
124542,10,3.03776,-9.99523,1.12454,0
124543,10,3.03808,-9.99523,1.12732,0
124544,10,3.03857,-10.00158,1.1301,0
124545,10,3.03873,-10.00158,1.13287,0
124546,10,3.03905,-10.00158,1.13565,0
124547,10,3.03938,-10.00158,1.13843,0
124548,10,3.03938,-9.99523,1.14121,0
124549,10,3.03954,-10.00158,1.14398,0
124550,10,3.03986,-10.00158,1.14676,0
124551,10,3.04002,-10.00158,1.14953,0
124552,10,3.04002,-10.00158,1.15231,0
124553,10,3.04051,-9.99523,1.15509,0
124554,10,3.04051,-10.00158,1.15786,0
124555,10,3.04083,-10.00158,1.16064,0
124556,10,3.04099,-10.00158,1.16341,0
124557,10,3.04132,-9.99523,1.16619,0
124558,10,3.04148,-10.00158,1.16897,0
124559,10,3.04164,-9.99523,1.17175,0
124560,10,3.04196,-9.99523,1.17452,0
124561,10,3.04228,-10.00158,1.1773,0
124562,10,3.04245,-10.00158,1.18007,0
124563,10,3.04261,-9.99523,1.18285,0
124564,10,3.04293,-9.99523,1.18562,0
124565,10,3.04309,-10.00158,1.1884,0
124566,10,3.04325,-10.00158,1.19118,0
124567,10,3.04374,-9.99523,1.19396,0
124568,10,3.0439,-9.99523,1.19673,0
124569,10,3.04422,-9.99523,1.19951,0
124570,10,3.04439,-10.00158,1.20229,0
124571,10,3.04471,-9.99523,1.20506,0
124572,10,3.04487,-9.99523,1.20784,0
124573,10,3.04487,-9.99523,1.21061,0
124574,10,3.04519,-9.99523,1.21339,0
124575,10,3.04552,-10.00158,1.21617,0
124576,10,3.04568,-9.99523,1.21895,0
124577,10,3.04584,-10.00158,1.22172,0
124578,10,3.046,-9.99523,1.2245,0
124579,10,3.04633,-9.99523,1.22727,0
124580,10,3.04633,-9.99523,1.23005,0
124581,10,3.04649,-10.00158,1.23283,0
124582,10,3.04681,-9.99523,1.23561,0
124583,10,3.04697,-9.99523,1.23838,0
124584,10,3.04746,-9.99523,1.24116,0
124585,10,3.04762,-10.00158,1.24393,0
124586,10,3.04778,-9.99523,1.24671,0
124587,10,3.04794,-9.99523,1.24949,0
124588,10,3.04827,-9.99523,1.25227,0
124589,10,3.04843,-9.99523,1.25504,0
124590,10,3.04875,-9.99523,1.25782,0
124591,10,3.04875,-9.99523,1.26059,0
124592,10,3.04924,-9.99523,1.26337,0
124593,10,3.0494,-9.99523,1.26615,0
124594,10,3.04956,-9.99523,1.26892,0
124595,10,3.04988,-9.99523,1.2717,0
124596,10,3.0502,-9.99523,1.27448,0
124597,10,3.0502,-9.99523,1.27726,0
124598,10,3.05053,-9.99523,1.28003,0
124599,10,3.05069,-9.99523,1.28281,0
124600,10,3.05101,-9.99523,1.28559,0
124601,10,3.05117,-9.99523,1.28836,0
124602,10,3.0515,-9.99523,1.29114,0
124603,10,3.05182,-9.99523,1.29391,0
124604,10,3.05198,-9.99523,1.29669,0
124605,10,3.05214,-9.99523,1.29947,0
124606,10,3.05247,-9.99523,1.30225,0
124607,10,3.05263,-9.99523,1.30503,0
124608,10,3.05279,-9.99523,1.3078,0
124609,10,3.05311,-9.99523,1.31058,0
124610,10,3.05311,-9.99523,1.31335,0
124611,10,3.05344,-9.99523,1.31613,0
124612,10,3.0536,-9.99523,1.31891,0
124613,10,3.05408,-10.00158,1.32169,0
124614,10,3.05425,-9.99523,1.32446,0
124615,10,3.05441,-9.99523,1.32724,0
124616,10,3.05473,-9.99523,1.33002,0
124617,10,3.05505,-9.99523,1.33279,0
124618,10,3.05505,-9.99523,1.33557,0
124619,10,3.05505,-10.00158,1.33835,0
124620,10,3.05522,-9.99523,1.34113,0
124621,10,3.05554,-9.99523,1.3439,0
124622,10,3.05586,-9.99523,1.34668,0
124623,10,3.0557,-9.99523,1.34946,0
124624,10,3.0557,-10.00158,1.35223,0
124625,10,3.05619,-10.00158,1.35501,0
124626,10,3.05651,-10.00158,1.35779,0
124627,10,3.05667,-10.00158,1.36057,0
124628,10,3.05716,-10.00158,1.36334,0
124629,10,3.05732,-10.00158,1.36612,0
124630,10,3.05748,-9.99523,1.3689,0
124631,10,3.05764,-9.99523,1.37167,0
124632,10,3.0578,-10.00158,1.37445,0
